run,bn,heuristic,time,,Column Labels,,,,,
702,hepar2,PE,3.90E-05,,,,,,,
703,hepar2,MN,0.002303,,,,,,,
703,hepar2,MW,2.90E-05,,,,,,,
703,hepar2,MF,3.00E-05,,,,,,,
703,hepar2,WMF,3.00E-05,,,,,,,
703,hepar2,PE,3.90E-05,,,,,,,
704,hepar2,MN,0.002285,,,,,,,
704,hepar2,MW,3.00E-05,,,,,,,
704,hepar2,MF,2.20E-05,,,,,,,
704,hepar2,WMF,3.20E-05,,,,,,,
704,hepar2,PE,3.40E-05,,,,,,,
705,hepar2,MN,0.003161,,,,,,,
705,hepar2,MW,3.40E-05,,,,,,,
705,hepar2,MF,2.70E-05,,,,,,,
705,hepar2,WMF,4.10E-05,,,,,,,
705,hepar2,PE,3.70E-05,,,,,,,
706,hepar2,MN,0.002307,,,,,,,
706,hepar2,MW,3.70E-05,,,,,,,
706,hepar2,MF,2.10E-05,,,,,,,
706,hepar2,WMF,2.00E-05,,,,,,,
706,hepar2,PE,0.000132,,,,,,,
707,hepar2,MN,0.002424,,,,,,,
707,hepar2,MW,5.50E-05,,,,,,,
707,hepar2,MF,4.80E-05,,,,,,,
707,hepar2,WMF,5.60E-05,,,,,,,
707,hepar2,PE,5.50E-05,,,,,,,
708,hepar2,MN,0.002354,,,,,,,
708,hepar2,MW,3.80E-05,,,,,,,
708,hepar2,MF,3.80E-05,,,,,,,
708,hepar2,WMF,2.20E-05,,,,,,,
708,hepar2,PE,4.60E-05,,,,,,,
709,hepar2,MN,0.002396,,,,,,,
709,hepar2,MW,2.50E-05,,,,,,,
709,hepar2,MF,2.90E-05,,,,,,,
709,hepar2,WMF,2.20E-05,,,,,,,
709,hepar2,PE,4.00E-05,,,,,,,
710,hepar2,MN,0.002367,,,,,,,
710,hepar2,MW,2.70E-05,,,,,,,
710,hepar2,MF,2.90E-05,,,,,,,
710,hepar2,WMF,2.10E-05,,,,,,,
710,hepar2,PE,3.90E-05,,,,,,,
711,hepar2,MN,0.002343,,,,,,,
711,hepar2,MW,2.50E-05,,,,,,,
711,hepar2,MF,2.00E-05,,,,,,,
711,hepar2,WMF,3.00E-05,,,,,,,
711,hepar2,PE,3.80E-05,,,,,,,
712,hepar2,MN,0.002287,,,,,,,
712,hepar2,MW,2.40E-05,,,,,,,
712,hepar2,MF,3.10E-05,,,,,,,
712,hepar2,WMF,3.30E-05,,,,,,,
712,hepar2,PE,4.80E-05,,,,,,,
713,hepar2,MN,0.002518,,,,,,,
713,hepar2,MW,3.80E-05,,,,,,,
713,hepar2,MF,2.00E-05,,,,,,,
713,hepar2,WMF,3.20E-05,,,,,,,
713,hepar2,PE,4.00E-05,,,,,,,
714,hepar2,MN,0.00236,,,,,,,
714,hepar2,MW,3.10E-05,,,,,,,
714,hepar2,MF,2.60E-05,,,,,,,
714,hepar2,WMF,2.90E-05,,,,,,,
714,hepar2,PE,3.50E-05,,,,,,,
715,hepar2,MN,0.002342,,,,,,,
715,hepar2,MW,2.10E-05,,,,,,,
715,hepar2,MF,4.80E-05,,,,,,,
715,hepar2,WMF,5.70E-05,,,,,,,
715,hepar2,PE,4.40E-05,,,,,,,
716,hepar2,MN,0.002871,,,,,,,
716,hepar2,MW,5.60E-05,,,,,,,
716,hepar2,MF,6.70E-05,,,,,,,
716,hepar2,WMF,3.90E-05,,,,,,,
716,hepar2,PE,3.80E-05,,,,,,,
717,hepar2,MN,0.00239,,,,,,,
717,hepar2,MW,2.30E-05,,,,,,,
717,hepar2,MF,2.10E-05,,,,,,,
717,hepar2,WMF,2.90E-05,,,,,,,
717,hepar2,PE,3.90E-05,,,,,,,
718,hepar2,MN,0.002379,,,,,,,
718,hepar2,MW,3.00E-05,,,,,,,
718,hepar2,MF,2.30E-05,,,,,,,
718,hepar2,WMF,2.00E-05,,,,,,,
718,hepar2,PE,3.90E-05,,,,,,,
719,hepar2,MN,0.002669,,,,,,,
719,hepar2,MW,4.80E-05,,,,,,,
719,hepar2,MF,4.00E-05,,,,,,,
719,hepar2,WMF,4.70E-05,,,,,,,
719,hepar2,PE,4.00E-05,,,,,,,
720,hepar2,MN,0.002382,,,,,,,
720,hepar2,MW,2.20E-05,,,,,,,
720,hepar2,MF,2.10E-05,,,,,,,
720,hepar2,WMF,2.90E-05,,,,,,,
720,hepar2,PE,4.40E-05,,,,,,,
721,hepar2,MN,0.002249,,,,,,,
721,hepar2,MW,3.20E-05,,,,,,,
721,hepar2,MF,2.50E-05,,,,,,,
721,hepar2,WMF,3.00E-05,,,,,,,
721,hepar2,PE,3.80E-05,,,,,,,
722,hepar2,MN,0.002554,,,,,,,
722,hepar2,MW,3.30E-05,,,,,,,
722,hepar2,MF,2.20E-05,,,,,,,
722,hepar2,WMF,2.30E-05,,,,,,,
722,hepar2,PE,4.60E-05,,,,,,,
723,hepar2,MN,0.002313,,,,,,,
723,hepar2,MW,2.60E-05,,,,,,,
723,hepar2,MF,3.50E-05,,,,,,,
723,hepar2,WMF,3.40E-05,,,,,,,
723,hepar2,PE,4.60E-05,,,,,,,
724,hepar2,MN,0.002331,,,,,,,
724,hepar2,MW,2.40E-05,,,,,,,
724,hepar2,MF,2.10E-05,,,,,,,
724,hepar2,WMF,2.20E-05,,,,,,,
724,hepar2,PE,7.00E-05,,,,,,,
725,hepar2,MN,0.002354,,,,,,,
725,hepar2,MW,3.90E-05,,,,,,,
725,hepar2,MF,8.40E-05,,,,,,,
725,hepar2,WMF,6.40E-05,,,,,,,
725,hepar2,PE,3.70E-05,,,,,,,
726,hepar2,MN,0.002488,,,,,,,
726,hepar2,MW,3.30E-05,,,,,,,
726,hepar2,MF,4.50E-05,,,,,,,
726,hepar2,WMF,3.50E-05,,,,,,,
726,hepar2,PE,3.80E-05,,,,,,,
727,hepar2,MN,0.002359,,,,,,,
727,hepar2,MW,2.10E-05,,,,,,,
727,hepar2,MF,3.40E-05,,,,,,,
727,hepar2,WMF,3.00E-05,,,,,,,
727,hepar2,PE,3.80E-05,,,,,,,
728,hepar2,MN,0.002255,,,,,,,
728,hepar2,MW,2.00E-05,,,,,,,
728,hepar2,MF,3.30E-05,,,,,,,
728,hepar2,WMF,2.60E-05,,,,,,,
728,hepar2,PE,5.30E-05,,,,,,,
729,hepar2,MN,0.002322,,,,,,,
729,hepar2,MW,2.50E-05,,,,,,,
729,hepar2,MF,2.00E-05,,,,,,,
729,hepar2,WMF,2.80E-05,,,,,,,
729,hepar2,PE,5.30E-05,,,,,,,
730,hepar2,MN,0.002515,,,,,,,
730,hepar2,MW,5.10E-05,,,,,,,
730,hepar2,MF,3.80E-05,,,,,,,
730,hepar2,WMF,2.60E-05,,,,,,,
730,hepar2,PE,4.30E-05,,,,,,,
731,hepar2,MN,0.002358,,,,,,,
731,hepar2,MW,2.40E-05,,,,,,,
731,hepar2,MF,3.00E-05,,,,,,,
731,hepar2,WMF,2.00E-05,,,,,,,
731,hepar2,PE,3.70E-05,,,,,,,
732,hepar2,MN,0.002371,,,,,,,
732,hepar2,MW,2.50E-05,,,,,,,
732,hepar2,MF,2.00E-05,,,,,,,
732,hepar2,WMF,2.30E-05,,,,,,,
732,hepar2,PE,5.10E-05,,,,,,,
733,hepar2,MN,0.002358,,,,,,,
733,hepar2,MW,3.00E-05,,,,,,,
733,hepar2,MF,2.90E-05,,,,,,,
733,hepar2,WMF,2.90E-05,,,,,,,
733,hepar2,PE,8.20E-05,,,,,,,
734,hepar2,MN,0.002399,,,,,,,
734,hepar2,MW,2.00E-05,,,,,,,
734,hepar2,MF,2.30E-05,,,,,,,
734,hepar2,WMF,2.10E-05,,,,,,,
734,hepar2,PE,3.60E-05,,,,,,,
735,hepar2,MN,0.002383,,,,,,,
735,hepar2,MW,2.50E-05,,,,,,,
735,hepar2,MF,3.30E-05,,,,,,,
735,hepar2,WMF,3.00E-05,,,,,,,
735,hepar2,PE,3.90E-05,,,,,,,
736,hepar2,MN,0.002312,,,,,,,
736,hepar2,MW,4.00E-05,,,,,,,
736,hepar2,MF,7.80E-05,,,,,,,
736,hepar2,WMF,4.60E-05,,,,,,,
736,hepar2,PE,7.10E-05,,,,,,,
737,hepar2,MN,0.002602,,,,,,,
737,hepar2,MW,5.50E-05,,,,,,,
737,hepar2,MF,8.10E-05,,,,,,,
737,hepar2,WMF,5.80E-05,,,,,,,
737,hepar2,PE,7.60E-05,,,,,,,
738,hepar2,MN,0.002716,,,,,,,
738,hepar2,MW,2.90E-05,,,,,,,
738,hepar2,MF,4.30E-05,,,,,,,
738,hepar2,WMF,3.70E-05,,,,,,,
738,hepar2,PE,4.80E-05,,,,,,,
739,hepar2,MN,0.002458,,,,,,,
739,hepar2,MW,3.00E-05,,,,,,,
739,hepar2,MF,6.30E-05,,,,,,,
739,hepar2,WMF,3.80E-05,,,,,,,
739,hepar2,PE,3.60E-05,,,,,,,
740,hepar2,MN,0.002257,,,,,,,
740,hepar2,MW,3.50E-05,,,,,,,
740,hepar2,MF,3.30E-05,,,,,,,
740,hepar2,WMF,4.00E-05,,,,,,,
740,hepar2,PE,7.00E-05,,,,,,,
741,hepar2,MN,0.002397,,,,,,,
741,hepar2,MW,4.20E-05,,,,,,,
741,hepar2,MF,2.40E-05,,,,,,,
741,hepar2,WMF,2.60E-05,,,,,,,
741,hepar2,PE,4.10E-05,,,,,,,
742,hepar2,MN,0.002267,,,,,,,
742,hepar2,MW,2.40E-05,,,,,,,
742,hepar2,MF,3.80E-05,,,,,,,
742,hepar2,WMF,2.40E-05,,,,,,,
742,hepar2,PE,4.30E-05,,,,,,,
743,hepar2,MN,0.002356,,,,,,,
743,hepar2,MW,3.50E-05,,,,,,,
743,hepar2,MF,2.30E-05,,,,,,,
743,hepar2,WMF,2.80E-05,,,,,,,
743,hepar2,PE,4.90E-05,,,,,,,
744,hepar2,MN,0.002334,,,,,,,
744,hepar2,MW,2.20E-05,,,,,,,
744,hepar2,MF,3.70E-05,,,,,,,
744,hepar2,WMF,3.80E-05,,,,,,,
744,hepar2,PE,3.80E-05,,,,,,,
745,hepar2,MN,0.002311,,,,,,,
745,hepar2,MW,2.30E-05,,,,,,,
745,hepar2,MF,3.50E-05,,,,,,,
745,hepar2,WMF,4.80E-05,,,,,,,
745,hepar2,PE,4.00E-05,,,,,,,
746,hepar2,MN,0.002477,,,,,,,
746,hepar2,MW,4.70E-05,,,,,,,
746,hepar2,MF,2.70E-05,,,,,,,
746,hepar2,WMF,2.20E-05,,,,,,,
746,hepar2,PE,3.80E-05,,,,,,,
747,hepar2,MN,0.002577,,,,,,,
747,hepar2,MW,3.50E-05,,,,,,,
747,hepar2,MF,7.00E-05,,,,,,,
747,hepar2,WMF,5.30E-05,,,,,,,
747,hepar2,PE,5.70E-05,,,,,,,
748,hepar2,MN,0.002429,,,,,,,
748,hepar2,MW,3.10E-05,,,,,,,
748,hepar2,MF,2.00E-05,,,,,,,
748,hepar2,WMF,3.00E-05,,,,,,,
748,hepar2,PE,4.90E-05,,,,,,,
749,hepar2,MN,0.002333,,,,,,,
749,hepar2,MW,2.10E-05,,,,,,,
749,hepar2,MF,3.50E-05,,,,,,,
749,hepar2,WMF,3.80E-05,,,,,,,
749,hepar2,PE,4.70E-05,,,,,,,
750,hepar2,MN,0.002349,,,,,,,
750,hepar2,MW,3.20E-05,,,,,,,
750,hepar2,MF,2.30E-05,,,,,,,
750,hepar2,WMF,2.50E-05,,,,,,,
750,hepar2,PE,4.30E-05,,,,,,,
751,hepar2,MN,0.00218,,,,,,,
751,hepar2,MW,2.60E-05,,,,,,,
751,hepar2,MF,2.10E-05,,,,,,,
751,hepar2,WMF,2.20E-05,,,,,,,
751,hepar2,PE,6.20E-05,,,,,,,
752,hepar2,MN,0.002348,,,,,,,
752,hepar2,MW,3.30E-05,,,,,,,
752,hepar2,MF,3.40E-05,,,,,,,
752,hepar2,WMF,2.30E-05,,,,,,,
752,hepar2,PE,4.70E-05,,,,,,,
753,hepar2,MN,0.002423,,,,,,,
753,hepar2,MW,3.10E-05,,,,,,,
753,hepar2,MF,3.00E-05,,,,,,,
753,hepar2,WMF,2.50E-05,,,,,,,
753,hepar2,PE,6.20E-05,,,,,,,
754,hepar2,MN,0.002324,,,,,,,
754,hepar2,MW,2.00E-05,,,,,,,
754,hepar2,MF,3.10E-05,,,,,,,
754,hepar2,WMF,2.10E-05,,,,,,,
754,hepar2,PE,4.90E-05,,,,,,,
755,hepar2,MN,0.002361,,,,,,,
755,hepar2,MW,3.00E-05,,,,,,,
755,hepar2,MF,2.10E-05,,,,,,,
755,hepar2,WMF,3.80E-05,,,,,,,
755,hepar2,PE,3.90E-05,,,,,,,
756,hepar2,MN,0.002235,,,,,,,
756,hepar2,MW,3.10E-05,,,,,,,
756,hepar2,MF,2.00E-05,,,,,,,
756,hepar2,WMF,3.40E-05,,,,,,,
756,hepar2,PE,4.80E-05,,,,,,,
757,hepar2,MN,0.002258,,,,,,,
757,hepar2,MW,3.10E-05,,,,,,,
757,hepar2,MF,3.10E-05,,,,,,,
757,hepar2,WMF,2.50E-05,,,,,,,
757,hepar2,PE,4.50E-05,,,,,,,
758,hepar2,MN,0.002282,,,,,,,
758,hepar2,MW,3.00E-05,,,,,,,
758,hepar2,MF,3.50E-05,,,,,,,
758,hepar2,WMF,2.10E-05,,,,,,,
758,hepar2,PE,6.60E-05,,,,,,,
759,hepar2,MN,0.003147,,,,,,,
759,hepar2,MW,2.70E-05,,,,,,,
759,hepar2,MF,4.50E-05,,,,,,,
759,hepar2,WMF,4.50E-05,,,,,,,
759,hepar2,PE,3.50E-05,,,,,,,
760,hepar2,MN,0.002446,,,,,,,
760,hepar2,MW,2.10E-05,,,,,,,
760,hepar2,MF,2.50E-05,,,,,,,
760,hepar2,WMF,3.00E-05,,,,,,,
760,hepar2,PE,3.90E-05,,,,,,,
761,hepar2,MN,0.003248,,,,,,,
761,hepar2,MW,3.40E-05,,,,,,,
761,hepar2,MF,2.10E-05,,,,,,,
761,hepar2,WMF,3.00E-05,,,,,,,
761,hepar2,PE,4.10E-05,,,,,,,
762,hepar2,MN,0.002364,,,,,,,
762,hepar2,MW,3.70E-05,,,,,,,
762,hepar2,MF,3.10E-05,,,,,,,
762,hepar2,WMF,4.90E-05,,,,,,,
762,hepar2,PE,3.80E-05,,,,,,,
763,hepar2,MN,0.002346,,,,,,,
763,hepar2,MW,2.30E-05,,,,,,,
763,hepar2,MF,3.10E-05,,,,,,,
763,hepar2,WMF,2.90E-05,,,,,,,
763,hepar2,PE,4.00E-05,,,,,,,
764,hepar2,MN,0.002396,,,,,,,
764,hepar2,MW,2.50E-05,,,,,,,
764,hepar2,MF,2.30E-05,,,,,,,
764,hepar2,WMF,2.70E-05,,,,,,,
764,hepar2,PE,4.00E-05,,,,,,,
765,hepar2,MN,0.003219,,,,,,,
765,hepar2,MW,2.50E-05,,,,,,,
765,hepar2,MF,3.20E-05,,,,,,,
765,hepar2,WMF,2.40E-05,,,,,,,
765,hepar2,PE,4.90E-05,,,,,,,
766,hepar2,MN,0.002618,,,,,,,
766,hepar2,MW,4.70E-05,,,,,,,
766,hepar2,MF,2.90E-05,,,,,,,
766,hepar2,WMF,2.10E-05,,,,,,,
766,hepar2,PE,4.50E-05,,,,,,,
767,hepar2,MN,0.002418,,,,,,,
767,hepar2,MW,2.90E-05,,,,,,,
767,hepar2,MF,2.00E-05,,,,,,,
767,hepar2,WMF,4.30E-05,,,,,,,
767,hepar2,PE,4.80E-05,,,,,,,
768,hepar2,MN,0.002369,,,,,,,
768,hepar2,MW,2.90E-05,,,,,,,
768,hepar2,MF,2.30E-05,,,,,,,
768,hepar2,WMF,3.10E-05,,,,,,,
768,hepar2,PE,5.30E-05,,,,,,,
769,hepar2,MN,0.002425,,,,,,,
769,hepar2,MW,2.20E-05,,,,,,,
769,hepar2,MF,2.30E-05,,,,,,,
769,hepar2,WMF,4.40E-05,,,,,,,
769,hepar2,PE,4.70E-05,,,,,,,
770,hepar2,MN,0.002299,,,,,,,
770,hepar2,MW,3.30E-05,,,,,,,
770,hepar2,MF,4.90E-05,,,,,,,
770,hepar2,WMF,4.70E-05,,,,,,,
770,hepar2,PE,3.70E-05,,,,,,,
771,hepar2,MN,0.003201,,,,,,,
771,hepar2,MW,3.00E-05,,,,,,,
771,hepar2,MF,3.10E-05,,,,,,,
771,hepar2,WMF,2.70E-05,,,,,,,
771,hepar2,PE,3.60E-05,,,,,,,
772,hepar2,MN,0.0023,,,,,,,
772,hepar2,MW,3.30E-05,,,,,,,
772,hepar2,MF,2.90E-05,,,,,,,
772,hepar2,WMF,2.20E-05,,,,,,,
772,hepar2,PE,4.00E-05,,,,,,,
773,hepar2,MN,0.002406,,,,,,,
773,hepar2,MW,3.70E-05,,,,,,,
773,hepar2,MF,5.80E-05,,,,,,,
773,hepar2,WMF,4.70E-05,,,,,,,
773,hepar2,PE,4.10E-05,,,,,,,
774,hepar2,MN,0.002305,,,,,,,
774,hepar2,MW,5.10E-05,,,,,,,
774,hepar2,MF,3.90E-05,,,,,,,
774,hepar2,WMF,4.20E-05,,,,,,,
774,hepar2,PE,4.50E-05,,,,,,,
775,hepar2,MN,0.002648,,,,,,,
775,hepar2,MW,2.40E-05,,,,,,,
775,hepar2,MF,3.70E-05,,,,,,,
775,hepar2,WMF,4.10E-05,,,,,,,
775,hepar2,PE,4.10E-05,,,,,,,
776,hepar2,MN,0.002923,,,,,,,
776,hepar2,MW,2.80E-05,,,,,,,
776,hepar2,MF,3.30E-05,,,,,,,
776,hepar2,WMF,3.00E-05,,,,,,,
776,hepar2,PE,4.40E-05,,,,,,,
777,hepar2,MN,0.002344,,,,,,,
777,hepar2,MW,3.90E-05,,,,,,,
777,hepar2,MF,2.90E-05,,,,,,,
777,hepar2,WMF,2.30E-05,,,,,,,
777,hepar2,PE,4.20E-05,,,,,,,
778,hepar2,MN,0.002393,,,,,,,
778,hepar2,MW,4.90E-05,,,,,,,
778,hepar2,MF,3.60E-05,,,,,,,
778,hepar2,WMF,2.80E-05,,,,,,,
778,hepar2,PE,4.40E-05,,,,,,,
779,hepar2,MN,0.002229,,,,,,,
779,hepar2,MW,2.50E-05,,,,,,,
779,hepar2,MF,3.00E-05,,,,,,,
779,hepar2,WMF,4.00E-05,,,,,,,
779,hepar2,PE,4.80E-05,,,,,,,
780,hepar2,MN,0.002284,,,,,,,
780,hepar2,MW,2.90E-05,,,,,,,
780,hepar2,MF,3.50E-05,,,,,,,
780,hepar2,WMF,3.20E-05,,,,,,,
780,hepar2,PE,4.50E-05,,,,,,,
781,hepar2,MN,0.002369,,,,,,,
781,hepar2,MW,4.60E-05,,,,,,,
781,hepar2,MF,2.60E-05,,,,,,,
781,hepar2,WMF,2.90E-05,,,,,,,
781,hepar2,PE,4.00E-05,,,,,,,
782,hepar2,MN,0.002326,,,,,,,
782,hepar2,MW,2.90E-05,,,,,,,
782,hepar2,MF,2.20E-05,,,,,,,
782,hepar2,WMF,3.00E-05,,,,,,,
782,hepar2,PE,3.90E-05,,,,,,,
783,hepar2,MN,0.00233,,,,,,,
783,hepar2,MW,2.50E-05,,,,,,,
783,hepar2,MF,5.60E-05,,,,,,,
783,hepar2,WMF,2.80E-05,,,,,,,
783,hepar2,PE,4.00E-05,,,,,,,
784,hepar2,MN,0.002553,,,,,,,
784,hepar2,MW,5.00E-05,,,,,,,
784,hepar2,MF,4.10E-05,,,,,,,
784,hepar2,WMF,4.50E-05,,,,,,,
784,hepar2,PE,3.90E-05,,,,,,,
785,hepar2,MN,0.002311,,,,,,,
785,hepar2,MW,3.30E-05,,,,,,,
785,hepar2,MF,2.10E-05,,,,,,,
785,hepar2,WMF,2.80E-05,,,,,,,
785,hepar2,PE,6.00E-05,,,,,,,
786,hepar2,MN,0.002401,,,,,,,
786,hepar2,MW,4.40E-05,,,,,,,
786,hepar2,MF,4.60E-05,,,,,,,
786,hepar2,WMF,4.90E-05,,,,,,,
786,hepar2,PE,4.10E-05,,,,,,,
787,hepar2,MN,0.002467,,,,,,,
787,hepar2,MW,4.10E-05,,,,,,,
787,hepar2,MF,3.90E-05,,,,,,,
787,hepar2,WMF,3.40E-05,,,,,,,
787,hepar2,PE,4.60E-05,,,,,,,
788,hepar2,MN,0.002258,,,,,,,
788,hepar2,MW,3.10E-05,,,,,,,
788,hepar2,MF,3.30E-05,,,,,,,
788,hepar2,WMF,2.30E-05,,,,,,,
788,hepar2,PE,4.10E-05,,,,,,,
789,hepar2,MN,0.003049,,,,,,,
789,hepar2,MW,6.60E-05,,,,,,,
789,hepar2,MF,4.20E-05,,,,,,,
789,hepar2,WMF,4.20E-05,,,,,,,
789,hepar2,PE,5.00E-05,,,,,,,
790,hepar2,MN,0.003125,,,,,,,
790,hepar2,MW,2.40E-05,,,,,,,
790,hepar2,MF,3.00E-05,,,,,,,
790,hepar2,WMF,2.50E-05,,,,,,,
790,hepar2,PE,4.70E-05,,,,,,,
791,hepar2,MN,0.002357,,,,,,,
791,hepar2,MW,2.30E-05,,,,,,,
791,hepar2,MF,2.90E-05,,,,,,,
791,hepar2,WMF,2.90E-05,,,,,,,
791,hepar2,PE,3.60E-05,,,,,,,
792,hepar2,MN,0.00241,,,,,,,
792,hepar2,MW,4.00E-05,,,,,,,
792,hepar2,MF,7.30E-05,,,,,,,
792,hepar2,WMF,4.10E-05,,,,,,,
792,hepar2,PE,4.30E-05,,,,,,,
793,hepar2,MN,0.002318,,,,,,,
793,hepar2,MW,2.40E-05,,,,,,,
793,hepar2,MF,2.90E-05,,,,,,,
793,hepar2,WMF,2.10E-05,,,,,,,
793,hepar2,PE,4.60E-05,,,,,,,
794,hepar2,MN,0.002422,,,,,,,
794,hepar2,MW,2.10E-05,,,,,,,
794,hepar2,MF,5.00E-05,,,,,,,
794,hepar2,WMF,2.60E-05,,,,,,,
794,hepar2,PE,4.20E-05,,,,,,,
795,hepar2,MN,0.002407,,,,,,,
795,hepar2,MW,2.90E-05,,,,,,,
795,hepar2,MF,3.00E-05,,,,,,,
795,hepar2,WMF,2.60E-05,,,,,,,
795,hepar2,PE,4.40E-05,,,,,,,
796,hepar2,MN,0.002183,,,,,,,
796,hepar2,MW,3.10E-05,,,,,,,
796,hepar2,MF,2.40E-05,,,,,,,
796,hepar2,WMF,2.00E-05,,,,,,,
796,hepar2,PE,4.80E-05,,,,,,,
797,hepar2,MN,0.003189,,,,,,,
797,hepar2,MW,2.30E-05,,,,,,,
797,hepar2,MF,2.40E-05,,,,,,,
797,hepar2,WMF,2.20E-05,,,,,,,
797,hepar2,PE,4.30E-05,,,,,,,
798,hepar2,MN,0.002336,,,,,,,
798,hepar2,MW,2.80E-05,,,,,,,
798,hepar2,MF,4.80E-05,,,,,,,
798,hepar2,WMF,4.50E-05,,,,,,,
798,hepar2,PE,4.10E-05,,,,,,,
799,hepar2,MN,0.002298,,,,,,,
799,hepar2,MW,3.20E-05,,,,,,,
799,hepar2,MF,2.30E-05,,,,,,,
799,hepar2,WMF,2.00E-05,,,,,,,
799,hepar2,PE,4.50E-05,,,,,,,
800,hepar2,MN,0.002122,,,,,,,
800,hepar2,MW,2.80E-05,,,,,,,
800,hepar2,MF,3.50E-05,,,,,,,
800,hepar2,WMF,2.40E-05,,,,,,,
800,hepar2,PE,4.60E-05,,,,,,,
801,hepar2,MN,0.002427,,,,,,,
801,hepar2,MW,2.90E-05,,,,,,,
801,hepar2,MF,3.00E-05,,,,,,,
801,hepar2,WMF,3.00E-05,,,,,,,
801,hepar2,PE,3.80E-05,,,,,,,
802,hepar2,MN,0.00235,,,,,,,
802,hepar2,MW,2.20E-05,,,,,,,
802,hepar2,MF,2.90E-05,,,,,,,
802,hepar2,WMF,3.50E-05,,,,,,,
802,hepar2,PE,3.70E-05,,,,,,,
803,hepar2,MN,0.002323,,,,,,,
803,hepar2,MW,2.20E-05,,,,,,,
803,hepar2,MF,3.00E-05,,,,,,,
803,hepar2,WMF,3.10E-05,,,,,,,
803,hepar2,PE,3.90E-05,,,,,,,
804,hepar2,MN,0.002136,,,,,,,
804,hepar2,MW,2.20E-05,,,,,,,
804,hepar2,MF,2.10E-05,,,,,,,
804,hepar2,WMF,2.00E-05,,,,,,,
804,hepar2,PE,4.60E-05,,,,,,,
805,hepar2,MN,0.003159,,,,,,,
805,hepar2,MW,3.00E-05,,,,,,,
805,hepar2,MF,2.20E-05,,,,,,,
805,hepar2,WMF,6.70E-05,,,,,,,
805,hepar2,PE,3.70E-05,,,,,,,
806,hepar2,MN,0.002249,,,,,,,
806,hepar2,MW,2.10E-05,,,,,,,
806,hepar2,MF,2.20E-05,,,,,,,
806,hepar2,WMF,2.90E-05,,,,,,,
806,hepar2,PE,3.60E-05,,,,,,,
807,hepar2,MN,0.002312,,,,,,,
807,hepar2,MW,3.00E-05,,,,,,,
807,hepar2,MF,2.10E-05,,,,,,,
807,hepar2,WMF,3.20E-05,,,,,,,
807,hepar2,PE,5.10E-05,,,,,,,
808,hepar2,MN,0.002391,,,,,,,
808,hepar2,MW,2.50E-05,,,,,,,
808,hepar2,MF,4.70E-05,,,,,,,
808,hepar2,WMF,2.50E-05,,,,,,,
808,hepar2,PE,4.00E-05,,,,,,,
809,hepar2,MN,0.003197,,,,,,,
809,hepar2,MW,2.10E-05,,,,,,,
809,hepar2,MF,2.00E-05,,,,,,,
809,hepar2,WMF,1.90E-05,,,,,,,
809,hepar2,PE,4.80E-05,,,,,,,
810,hepar2,MN,0.002393,,,,,,,
810,hepar2,MW,3.70E-05,,,,,,,
810,hepar2,MF,2.10E-05,,,,,,,
810,hepar2,WMF,3.20E-05,,,,,,,
810,hepar2,PE,5.50E-05,,,,,,,
811,hepar2,MN,0.002381,,,,,,,
811,hepar2,MW,4.00E-05,,,,,,,
811,hepar2,MF,3.90E-05,,,,,,,
811,hepar2,WMF,4.70E-05,,,,,,,
811,hepar2,PE,3.90E-05,,,,,,,
812,hepar2,MN,0.002579,,,,,,,
812,hepar2,MW,3.00E-05,,,,,,,
812,hepar2,MF,2.50E-05,,,,,,,
812,hepar2,WMF,3.20E-05,,,,,,,
812,hepar2,PE,4.90E-05,,,,,,,
813,hepar2,MN,0.002173,,,,,,,
813,hepar2,MW,3.40E-05,,,,,,,
813,hepar2,MF,3.00E-05,,,,,,,
813,hepar2,WMF,5.00E-05,,,,,,,
813,hepar2,PE,4.10E-05,,,,,,,
814,hepar2,MN,0.002506,,,,,,,
814,hepar2,MW,2.60E-05,,,,,,,
814,hepar2,MF,2.20E-05,,,,,,,
814,hepar2,WMF,3.00E-05,,,,,,,
814,hepar2,PE,3.90E-05,,,,,,,
815,hepar2,MN,0.002321,,,,,,,
815,hepar2,MW,2.30E-05,,,,,,,
815,hepar2,MF,2.90E-05,,,,,,,
815,hepar2,WMF,1.90E-05,,,,,,,
815,hepar2,PE,4.60E-05,,,,,,,
816,hepar2,MN,0.003314,,,,,,,
816,hepar2,MW,2.70E-05,,,,,,,
816,hepar2,MF,3.30E-05,,,,,,,
816,hepar2,WMF,3.20E-05,,,,,,,
816,hepar2,PE,4.10E-05,,,,,,,
817,hepar2,MN,0.003347,,,,,,,
817,hepar2,MW,2.50E-05,,,,,,,
817,hepar2,MF,2.00E-05,,,,,,,
817,hepar2,WMF,2.40E-05,,,,,,,
817,hepar2,PE,4.10E-05,,,,,,,
818,hepar2,MN,0.003228,,,,,,,
818,hepar2,MW,2.70E-05,,,,,,,
818,hepar2,MF,3.00E-05,,,,,,,
818,hepar2,WMF,3.90E-05,,,,,,,
818,hepar2,PE,3.70E-05,,,,,,,
819,hepar2,MN,0.002872,,,,,,,
819,hepar2,MW,3.40E-05,,,,,,,
819,hepar2,MF,2.20E-05,,,,,,,
819,hepar2,WMF,3.30E-05,,,,,,,
819,hepar2,PE,3.90E-05,,,,,,,
820,hepar2,MN,0.002384,,,,,,,
