run,bn,heuristic,time
137,diabetes,PE,0.000157
138,diabetes,MN,0.569101
138,diabetes,MW,0.00014
138,diabetes,MF,0.000145
138,diabetes,WMF,0.000164
138,diabetes,PE,0.000142
139,diabetes,MN,0.586308
139,diabetes,MW,0.000147
139,diabetes,MF,0.000183
139,diabetes,WMF,0.000186
139,diabetes,PE,0.000172
140,diabetes,MN,1.88923
140,diabetes,MW,0.000179
140,diabetes,MF,0.000181
140,diabetes,WMF,0.000164
140,diabetes,PE,0.000205
141,diabetes,MN,0.526167
141,diabetes,MW,0.000191
141,diabetes,MF,0.000146
141,diabetes,WMF,0.000164
141,diabetes,PE,0.000139
142,diabetes,MN,2.56218
142,diabetes,MW,0.000173
142,diabetes,MF,0.000172
142,diabetes,WMF,0.000215
142,diabetes,PE,0.000141
143,diabetes,MN,0.64497
143,diabetes,MW,0.000143
143,diabetes,MF,0.000191
143,diabetes,WMF,0.000155
143,diabetes,PE,0.000197
144,diabetes,MN,1.62268
144,diabetes,MW,0.000143
144,diabetes,MF,0.00017
144,diabetes,WMF,0.000173
144,diabetes,PE,0.000209
145,diabetes,MN,2.77539
145,diabetes,MW,0.000145
145,diabetes,MF,0.000188
145,diabetes,WMF,0.000167
145,diabetes,PE,0.000144
146,diabetes,MN,2.67259
146,diabetes,MW,0.000164
146,diabetes,MF,0.000182
146,diabetes,WMF,0.000153
146,diabetes,PE,0.000176
147,diabetes,MN,2.20256
147,diabetes,MW,0.000146
147,diabetes,MF,0.000142
147,diabetes,WMF,0.000169
147,diabetes,PE,0.000184
148,diabetes,MN,1.67494
148,diabetes,MW,0.000169
148,diabetes,MF,0.000162
148,diabetes,WMF,0.000184
148,diabetes,PE,0.000151
149,diabetes,MN,0.489404
149,diabetes,MW,0.000191
149,diabetes,MF,0.000183
149,diabetes,WMF,0.000133
149,diabetes,PE,0.000208
150,diabetes,MN,0.668708
150,diabetes,MW,0.000192
150,diabetes,MF,0.000203
150,diabetes,WMF,0.000163
150,diabetes,PE,0.000136
151,diabetes,MN,0.702039
151,diabetes,MW,0.000174
151,diabetes,MF,0.000146
151,diabetes,WMF,0.00016
151,diabetes,PE,0.000193
152,diabetes,MN,0.756941
152,diabetes,MW,0.000197
152,diabetes,MF,0.000177
152,diabetes,WMF,0.000172
152,diabetes,PE,0.000171
153,diabetes,MN,0.655934
153,diabetes,MW,0.000188
153,diabetes,MF,0.000172
153,diabetes,WMF,0.00016
153,diabetes,PE,0.000196
154,diabetes,MN,1.13122
