run,bn,heuristic,time
169,hepar2,MW,3.2e-05
169,hepar2,MF,2e-05
169,hepar2,WMF,3e-05
169,hepar2,PE,2.5e-05
170,hepar2,MN,0.003479
170,hepar2,MW,2.9e-05
170,hepar2,MF,2.9e-05
170,hepar2,WMF,2.8e-05
170,hepar2,PE,2.3e-05
171,hepar2,MN,0.00237
171,hepar2,MW,4.1e-05
171,hepar2,MF,1.9e-05
171,hepar2,WMF,4.1e-05
171,hepar2,PE,4e-05
172,hepar2,MN,0.002278
172,hepar2,MW,4.3e-05
172,hepar2,MF,2.9e-05
172,hepar2,WMF,3.2e-05
172,hepar2,PE,2.6e-05
173,hepar2,MN,0.003507
173,hepar2,MW,3.4e-05
173,hepar2,MF,2.1e-05
173,hepar2,WMF,2.9e-05
173,hepar2,PE,2e-05
174,hepar2,MN,0.002416
174,hepar2,MW,3.5e-05
174,hepar2,MF,2e-05
174,hepar2,WMF,4e-05
174,hepar2,PE,3.4e-05
175,hepar2,MN,0.002404
175,hepar2,MW,3.2e-05
175,hepar2,MF,3.3e-05
175,hepar2,WMF,3e-05
175,hepar2,PE,2.2e-05
176,hepar2,MN,0.003444
176,hepar2,MW,3e-05
176,hepar2,MF,2.1e-05
176,hepar2,WMF,2.9e-05
176,hepar2,PE,2e-05
177,hepar2,MN,0.002311
177,hepar2,MW,2.9e-05
177,hepar2,MF,7.5e-05
177,hepar2,WMF,3.7e-05
177,hepar2,PE,4.1e-05
178,hepar2,MN,0.002428
178,hepar2,MW,3.7e-05
178,hepar2,MF,2.9e-05
178,hepar2,WMF,4e-05
178,hepar2,PE,2e-05
179,hepar2,MN,0.003373
179,hepar2,MW,3.2e-05
179,hepar2,MF,2.2e-05
179,hepar2,WMF,3e-05
179,hepar2,PE,2e-05
180,hepar2,MN,0.002346
180,hepar2,MW,2.7e-05
180,hepar2,MF,6.2e-05
180,hepar2,WMF,4e-05
180,hepar2,PE,5.1e-05
181,hepar2,MN,0.002535
181,hepar2,MW,3.6e-05
181,hepar2,MF,3.7e-05
181,hepar2,WMF,3.9e-05
181,hepar2,PE,6.3e-05
182,hepar2,MN,0.003057
182,hepar2,MW,3.5e-05
182,hepar2,MF,3e-05
182,hepar2,WMF,3e-05
182,hepar2,PE,2.1e-05
183,hepar2,MN,0.002357
183,hepar2,MW,3.3e-05
183,hepar2,MF,2e-05
183,hepar2,WMF,4e-05
183,hepar2,PE,2.7e-05
184,hepar2,MN,0.003364
184,hepar2,MW,3.5e-05
184,hepar2,MF,2e-05
184,hepar2,WMF,2.5e-05
184,hepar2,PE,2.5e-05
185,hepar2,MN,0.003361
185,hepar2,MW,2.9e-05
185,hepar2,MF,2.9e-05
185,hepar2,WMF,2.1e-05
185,hepar2,PE,2.1e-05
186,hepar2,MN,0.002333
186,hepar2,MW,3.8e-05
186,hepar2,MF,6.4e-05
186,hepar2,WMF,4.7e-05
186,hepar2,PE,2.2e-05
187,hepar2,MN,0.002441
187,hepar2,MW,3.3e-05
187,hepar2,MF,3e-05
187,hepar2,WMF,2.7e-05
187,hepar2,PE,3.2e-05
188,hepar2,MN,0.002417
188,hepar2,MW,2.9e-05
188,hepar2,MF,2.1e-05
188,hepar2,WMF,2e-05
188,hepar2,PE,5.9e-05
189,hepar2,MN,0.002355
189,hepar2,MW,3.4e-05
189,hepar2,MF,2e-05
189,hepar2,WMF,7e-05
189,hepar2,PE,3.8e-05
190,hepar2,MN,0.002352
190,hepar2,MW,3.7e-05
190,hepar2,MF,3.7e-05
190,hepar2,WMF,3.4e-05
190,hepar2,PE,3.8e-05
191,hepar2,MN,0.002995
191,hepar2,MW,3.2e-05
191,hepar2,MF,2.4e-05
191,hepar2,WMF,2.4e-05
191,hepar2,PE,2.1e-05
192,hepar2,MN,0.002364
192,hepar2,MW,3.9e-05
192,hepar2,MF,2.2e-05
192,hepar2,WMF,4.2e-05
192,hepar2,PE,4e-05
193,hepar2,MN,0.002369
193,hepar2,MW,4.9e-05
193,hepar2,MF,2.2e-05
193,hepar2,WMF,2.1e-05
193,hepar2,PE,3.8e-05
194,hepar2,MN,0.002453
194,hepar2,MW,3.5e-05
194,hepar2,MF,2.5e-05
194,hepar2,WMF,2.7e-05
194,hepar2,PE,2.4e-05
195,hepar2,MN,0.002362
195,hepar2,MW,3.6e-05
195,hepar2,MF,2.1e-05
195,hepar2,WMF,6.3e-05
195,hepar2,PE,3.8e-05
196,hepar2,MN,0.002356
196,hepar2,MW,4.5e-05
196,hepar2,MF,2.1e-05
196,hepar2,WMF,2.4e-05
196,hepar2,PE,4e-05
197,hepar2,MN,0.002891
197,hepar2,MW,4.9e-05
197,hepar2,MF,2.5e-05
197,hepar2,WMF,2.4e-05
197,hepar2,PE,2.5e-05
198,hepar2,MN,0.002388
198,hepar2,MW,3.5e-05
198,hepar2,MF,4.3e-05
198,hepar2,WMF,3.7e-05
198,hepar2,PE,2.3e-05
199,hepar2,MN,0.002465
199,hepar2,MW,3.8e-05
199,hepar2,MF,3.7e-05
199,hepar2,WMF,3.8e-05
199,hepar2,PE,2.4e-05
200,hepar2,MN,0.002665
200,hepar2,MW,3.4e-05
200,hepar2,MF,2.3e-05
200,hepar2,WMF,2.9e-05
200,hepar2,PE,2.1e-05
201,hepar2,MN,0.002404
201,hepar2,MW,3.2e-05
201,hepar2,MF,3.5e-05
201,hepar2,WMF,6.1e-05
201,hepar2,PE,3.3e-05
202,hepar2,MN,0.002354
202,hepar2,MW,3.5e-05
202,hepar2,MF,2.6e-05
202,hepar2,WMF,2.1e-05
202,hepar2,PE,3.4e-05
203,hepar2,MN,0.00243
203,hepar2,MW,3.3e-05
203,hepar2,MF,2.2e-05
203,hepar2,WMF,2.2e-05
203,hepar2,PE,2.2e-05
204,hepar2,MN,0.002405
204,hepar2,MW,3.5e-05
204,hepar2,MF,3.4e-05
204,hepar2,WMF,6.6e-05
204,hepar2,PE,3.9e-05
205,hepar2,MN,0.00237
205,hepar2,MW,3.1e-05
205,hepar2,MF,3.3e-05
205,hepar2,WMF,3e-05
205,hepar2,PE,4.4e-05
206,hepar2,MN,0.004064
206,hepar2,MW,2.9e-05
206,hepar2,MF,1.9e-05
206,hepar2,WMF,3e-05
206,hepar2,PE,2e-05
207,hepar2,MN,0.00231
207,hepar2,MW,3.2e-05
207,hepar2,MF,2e-05
207,hepar2,WMF,4.6e-05
207,hepar2,PE,2.2e-05
208,hepar2,MN,0.00232
208,hepar2,MW,3.4e-05
208,hepar2,MF,2.1e-05
208,hepar2,WMF,2e-05
208,hepar2,PE,2.8e-05
209,hepar2,MN,0.003989
209,hepar2,MW,2.8e-05
209,hepar2,MF,2.3e-05
209,hepar2,WMF,2.8e-05
209,hepar2,PE,2.2e-05
210,hepar2,MN,0.00243
210,hepar2,MW,3.5e-05
210,hepar2,MF,4.8e-05
210,hepar2,WMF,4.8e-05
210,hepar2,PE,2e-05
211,hepar2,MN,0.002421
211,hepar2,MW,4e-05
211,hepar2,MF,2e-05
211,hepar2,WMF,3e-05
211,hepar2,PE,2.5e-05
212,hepar2,MN,0.003093
212,hepar2,MW,3.5e-05
212,hepar2,MF,2.9e-05
212,hepar2,WMF,3.3e-05
212,hepar2,PE,2.4e-05
213,hepar2,MN,0.002341
213,hepar2,MW,3.9e-05
213,hepar2,MF,3.8e-05
213,hepar2,WMF,2e-05
213,hepar2,PE,3.4e-05
214,hepar2,MN,0.00237
214,hepar2,MW,2.9e-05
214,hepar2,MF,2.8e-05
214,hepar2,WMF,2e-05
214,hepar2,PE,3.8e-05
215,hepar2,MN,0.00253
215,hepar2,MW,3.5e-05
215,hepar2,MF,2.2e-05
215,hepar2,WMF,2.1e-05
215,hepar2,PE,2.1e-05
216,hepar2,MN,0.002403
216,hepar2,MW,3.3e-05
216,hepar2,MF,5.7e-05
216,hepar2,WMF,4.7e-05
216,hepar2,PE,3.1e-05
217,hepar2,MN,0.002459
217,hepar2,MW,3e-05
217,hepar2,MF,2e-05
217,hepar2,WMF,3.8e-05
217,hepar2,PE,2e-05
218,hepar2,MN,0.004193
218,hepar2,MW,3.3e-05
218,hepar2,MF,3e-05
218,hepar2,WMF,3e-05
218,hepar2,PE,2.2e-05
219,hepar2,MN,0.002342
219,hepar2,MW,2.8e-05
219,hepar2,MF,4.8e-05
219,hepar2,WMF,5.4e-05
219,hepar2,PE,3.6e-05
220,hepar2,MN,0.002397
220,hepar2,MW,3.3e-05
220,hepar2,MF,3.2e-05
220,hepar2,WMF,3.2e-05
220,hepar2,PE,2e-05
221,hepar2,MN,0.002905
221,hepar2,MW,7e-05
221,hepar2,MF,2.9e-05
221,hepar2,WMF,3e-05
221,hepar2,PE,2.6e-05
222,hepar2,MN,0.002375
222,hepar2,MW,2.7e-05
222,hepar2,MF,8.7e-05
222,hepar2,WMF,3.6e-05
222,hepar2,PE,2.1e-05
223,hepar2,MN,0.00237
223,hepar2,MW,2.3e-05
223,hepar2,MF,2.2e-05
223,hepar2,WMF,2.4e-05
223,hepar2,PE,2.5e-05
224,hepar2,MN,0.002523
224,hepar2,MW,3.2e-05
224,hepar2,MF,2.2e-05
224,hepar2,WMF,2.8e-05
224,hepar2,PE,2e-05
225,hepar2,MN,0.002375
225,hepar2,MW,3.2e-05
225,hepar2,MF,2e-05
225,hepar2,WMF,3.8e-05
225,hepar2,PE,3.6e-05
226,hepar2,MN,0.002347
226,hepar2,MW,3.3e-05
226,hepar2,MF,3.1e-05
226,hepar2,WMF,3e-05
226,hepar2,PE,2.2e-05
227,hepar2,MN,0.003468
227,hepar2,MW,3e-05
227,hepar2,MF,2.2e-05
227,hepar2,WMF,3.3e-05
227,hepar2,PE,3e-05
228,hepar2,MN,0.003022
228,hepar2,MW,3.7e-05
228,hepar2,MF,7.3e-05
228,hepar2,WMF,4.7e-05
228,hepar2,PE,2e-05
229,hepar2,MN,0.002479
229,hepar2,MW,3e-05
229,hepar2,MF,2.9e-05
229,hepar2,WMF,2.2e-05
229,hepar2,PE,3.8e-05
230,hepar2,MN,0.00346
230,hepar2,MW,3.8e-05
230,hepar2,MF,2e-05
230,hepar2,WMF,2.9e-05
230,hepar2,PE,2e-05
231,hepar2,MN,0.002314
231,hepar2,MW,2.8e-05
231,hepar2,MF,5.7e-05
231,hepar2,WMF,4.8e-05
231,hepar2,PE,2.3e-05
232,hepar2,MN,0.002345
232,hepar2,MW,3e-05
232,hepar2,MF,2.9e-05
232,hepar2,WMF,3.9e-05
232,hepar2,PE,1.9e-05
233,hepar2,MN,0.002942
233,hepar2,MW,6.4e-05
233,hepar2,MF,2.8e-05
233,hepar2,WMF,2.8e-05
233,hepar2,PE,2.1e-05
234,hepar2,MN,0.002339
234,hepar2,MW,2.5e-05
234,hepar2,MF,4.8e-05
234,hepar2,WMF,5.1e-05
234,hepar2,PE,2.2e-05
235,hepar2,MN,0.002428
235,hepar2,MW,2.9e-05
235,hepar2,MF,2.9e-05
235,hepar2,WMF,2.5e-05
235,hepar2,PE,2.3e-05
236,hepar2,MN,0.003449
236,hepar2,MW,2.8e-05
236,hepar2,MF,3e-05
236,hepar2,WMF,2.9e-05
236,hepar2,PE,2e-05
237,hepar2,MN,0.002334
237,hepar2,MW,0.0001
237,hepar2,MF,4.6e-05
237,hepar2,WMF,2.8e-05
237,hepar2,PE,2.1e-05
238,hepar2,MN,0.002353
238,hepar2,MW,3e-05
238,hepar2,MF,2.8e-05
238,hepar2,WMF,2e-05
238,hepar2,PE,5.4e-05
239,hepar2,MN,0.002972
239,hepar2,MW,2.3e-05
239,hepar2,MF,2.9e-05
239,hepar2,WMF,2.9e-05
239,hepar2,PE,4e-05
240,hepar2,MN,0.003337
240,hepar2,MW,2.8e-05
240,hepar2,MF,2.3e-05
240,hepar2,WMF,2.9e-05
240,hepar2,PE,2.1e-05
241,hepar2,MN,0.002289
241,hepar2,MW,3e-05
241,hepar2,MF,4.5e-05
241,hepar2,WMF,3.9e-05
241,hepar2,PE,2.1e-05
242,hepar2,MN,0.002297
242,hepar2,MW,2.9e-05
242,hepar2,MF,3e-05
242,hepar2,WMF,2.3e-05
242,hepar2,PE,2.4e-05
243,hepar2,MN,0.003332
243,hepar2,MW,2.8e-05
243,hepar2,MF,2.2e-05
243,hepar2,WMF,2.9e-05
243,hepar2,PE,2e-05
244,hepar2,MN,0.00234
244,hepar2,MW,2.7e-05
244,hepar2,MF,9.5e-05
244,hepar2,WMF,4.7e-05
244,hepar2,PE,2e-05
245,hepar2,MN,0.00245
245,hepar2,MW,3e-05
245,hepar2,MF,2.9e-05
245,hepar2,WMF,2.9e-05
245,hepar2,PE,2.1e-05
246,hepar2,MN,0.002979
246,hepar2,MW,3.6e-05
246,hepar2,MF,3e-05
246,hepar2,WMF,3e-05
246,hepar2,PE,2.1e-05
247,hepar2,MN,0.002389
247,hepar2,MW,3.9e-05
247,hepar2,MF,2e-05
247,hepar2,WMF,5.6e-05
247,hepar2,PE,3.4e-05
248,hepar2,MN,0.00241
248,hepar2,MW,2e-05
248,hepar2,MF,1.9e-05
248,hepar2,WMF,2.9e-05
248,hepar2,PE,3.4e-05
249,hepar2,MN,0.002831
249,hepar2,MW,3.7e-05
249,hepar2,MF,2.9e-05
249,hepar2,WMF,2.8e-05
249,hepar2,PE,2.1e-05
250,hepar2,MN,0.002324
250,hepar2,MW,3.2e-05
250,hepar2,MF,2e-05
250,hepar2,WMF,4.9e-05
250,hepar2,PE,3.5e-05
251,hepar2,MN,0.002403
251,hepar2,MW,2.3e-05
251,hepar2,MF,3e-05
251,hepar2,WMF,2.8e-05
251,hepar2,PE,2.7e-05
252,hepar2,MN,0.002957
252,hepar2,MW,3.8e-05
252,hepar2,MF,2.1e-05
252,hepar2,WMF,2.9e-05
252,hepar2,PE,2e-05
253,hepar2,MN,0.002395
253,hepar2,MW,3e-05
253,hepar2,MF,2.1e-05
253,hepar2,WMF,6.7e-05
253,hepar2,PE,4e-05
254,hepar2,MN,0.002627
254,hepar2,MW,2.1e-05
254,hepar2,MF,2.8e-05
254,hepar2,WMF,2.1e-05
254,hepar2,PE,3.9e-05
255,hepar2,MN,0.003885
255,hepar2,MW,2.9e-05
255,hepar2,MF,2.9e-05
255,hepar2,WMF,3e-05
255,hepar2,PE,2.1e-05
256,hepar2,MN,0.0028
256,hepar2,MW,3.9e-05
256,hepar2,MF,4.1e-05
256,hepar2,WMF,3e-05
256,hepar2,PE,2.2e-05
257,hepar2,MN,0.002399
257,hepar2,MW,3e-05
257,hepar2,MF,2.9e-05
257,hepar2,WMF,3.9e-05
257,hepar2,PE,2e-05
258,hepar2,MN,0.002508
258,hepar2,MW,3.8e-05
258,hepar2,MF,2.9e-05
258,hepar2,WMF,2.8e-05
258,hepar2,PE,2.1e-05
259,hepar2,MN,0.002361
259,hepar2,MW,3.2e-05
259,hepar2,MF,2e-05
259,hepar2,WMF,5.3e-05
259,hepar2,PE,3.1e-05
260,hepar2,MN,0.002283
260,hepar2,MW,2.2e-05
260,hepar2,MF,2.1e-05
260,hepar2,WMF,2.9e-05
260,hepar2,PE,2.8e-05
261,hepar2,MN,0.00335
261,hepar2,MW,3e-05
261,hepar2,MF,2.6e-05
261,hepar2,WMF,2.1e-05
261,hepar2,PE,2.2e-05
262,hepar2,MN,0.002304
262,hepar2,MW,3e-05
262,hepar2,MF,5.1e-05
262,hepar2,WMF,4.1e-05
262,hepar2,PE,2.1e-05
263,hepar2,MN,0.002431
263,hepar2,MW,2e-05
263,hepar2,MF,2.9e-05
263,hepar2,WMF,2.9e-05
263,hepar2,PE,3.3e-05
264,hepar2,MN,0.003224
264,hepar2,MW,3.3e-05
264,hepar2,MF,2.8e-05
264,hepar2,WMF,1.9e-05
264,hepar2,PE,2.2e-05
265,hepar2,MN,0.002284
265,hepar2,MW,3.2e-05
265,hepar2,MF,1.9e-05
265,hepar2,WMF,4.9e-05
265,hepar2,PE,2.5e-05
266,hepar2,MN,0.002307
266,hepar2,MW,2.9e-05
266,hepar2,MF,2e-05
266,hepar2,WMF,2.9e-05
266,hepar2,PE,2.9e-05
267,hepar2,MN,0.003399
267,hepar2,MW,2.7e-05
267,hepar2,MF,2.8e-05
267,hepar2,WMF,3e-05
267,hepar2,PE,2.1e-05
268,hepar2,MN,0.00227
268,hepar2,MW,2.5e-05
268,hepar2,MF,8.5e-05
268,hepar2,WMF,3.9e-05
268,hepar2,PE,2.1e-05
269,hepar2,MN,0.002372
269,hepar2,MW,3e-05
269,hepar2,MF,2.4e-05
269,hepar2,WMF,4.5e-05
269,hepar2,PE,4e-05
270,hepar2,MN,0.002366
270,hepar2,MW,3e-05
270,hepar2,MF,2.8e-05
270,hepar2,WMF,2.8e-05
270,hepar2,PE,2.1e-05
271,hepar2,MN,0.002302
271,hepar2,MW,2.9e-05
271,hepar2,MF,7.2e-05
271,hepar2,WMF,4.7e-05
271,hepar2,PE,2.6e-05
272,hepar2,MN,0.002382
272,hepar2,MW,3e-05
272,hepar2,MF,2.8e-05
272,hepar2,WMF,2.7e-05
272,hepar2,PE,2.2e-05
273,hepar2,MN,0.003988
273,hepar2,MW,3.3e-05
273,hepar2,MF,2e-05
273,hepar2,WMF,3e-05
273,hepar2,PE,2e-05
274,hepar2,MN,0.002341
274,hepar2,MW,2.6e-05
274,hepar2,MF,4.7e-05
274,hepar2,WMF,4.8e-05
274,hepar2,PE,2.2e-05
275,hepar2,MN,0.002307
275,hepar2,MW,2.3e-05
275,hepar2,MF,2.8e-05
275,hepar2,WMF,2.9e-05
275,hepar2,PE,3.1e-05
276,hepar2,MN,0.00286
276,hepar2,MW,2.7e-05
276,hepar2,MF,2.4e-05
276,hepar2,WMF,2.2e-05
276,hepar2,PE,2.2e-05
277,hepar2,MN,0.002363
277,hepar2,MW,3.3e-05
277,hepar2,MF,2e-05
277,hepar2,WMF,4e-05
277,hepar2,PE,2.2e-05
278,hepar2,MN,0.002349
278,hepar2,MW,2.3e-05
278,hepar2,MF,2e-05
278,hepar2,WMF,2.2e-05
278,hepar2,PE,3.6e-05
279,hepar2,MN,0.002775
279,hepar2,MW,2.8e-05
279,hepar2,MF,3.2e-05
279,hepar2,WMF,2.9e-05
279,hepar2,PE,2.9e-05
280,hepar2,MN,0.002299
280,hepar2,MW,5.8e-05
280,hepar2,MF,4.6e-05
280,hepar2,WMF,2.9e-05
280,hepar2,PE,2.1e-05
281,hepar2,MN,0.002365
281,hepar2,MW,3e-05
281,hepar2,MF,4.5e-05
281,hepar2,WMF,2.6e-05
281,hepar2,PE,3.7e-05
282,hepar2,MN,0.002322
282,hepar2,MW,3e-05
282,hepar2,MF,2.9e-05
282,hepar2,WMF,2.9e-05
282,hepar2,PE,2.5e-05
283,hepar2,MN,0.004008
283,hepar2,MW,2.9e-05
283,hepar2,MF,2.9e-05
283,hepar2,WMF,3e-05
283,hepar2,PE,2e-05
284,hepar2,MN,0.002304
284,hepar2,MW,3e-05
284,hepar2,MF,7.6e-05
284,hepar2,WMF,4.7e-05
284,hepar2,PE,2.1e-05
285,hepar2,MN,0.002354
285,hepar2,MW,3e-05
285,hepar2,MF,2.9e-05
285,hepar2,WMF,2.6e-05
285,hepar2,PE,2e-05
286,hepar2,MN,0.002863
286,hepar2,MW,4.2e-05
286,hepar2,MF,3e-05
286,hepar2,WMF,2.1e-05
286,hepar2,PE,2.1e-05
287,hepar2,MN,0.002284
287,hepar2,MW,4e-05
287,hepar2,MF,2e-05
287,hepar2,WMF,5.4e-05
287,hepar2,PE,3.4e-05
288,hepar2,MN,0.002341
288,hepar2,MW,2.1e-05
288,hepar2,MF,2.9e-05
288,hepar2,WMF,2.9e-05
288,hepar2,PE,5e-05
289,hepar2,MN,0.004019
289,hepar2,MW,2.9e-05
289,hepar2,MF,3e-05
289,hepar2,WMF,2.9e-05
289,hepar2,PE,2.1e-05
290,hepar2,MN,0.002323
290,hepar2,MW,3e-05
290,hepar2,MF,4.9e-05
290,hepar2,WMF,3.6e-05
290,hepar2,PE,2e-05
291,hepar2,MN,0.002243
291,hepar2,MW,3e-05
291,hepar2,MF,2.4e-05
291,hepar2,WMF,3.4e-05
291,hepar2,PE,2e-05
292,hepar2,MN,0.00282
292,hepar2,MW,3.6e-05
292,hepar2,MF,2.8e-05
292,hepar2,WMF,3.3e-05
292,hepar2,PE,2.1e-05
293,hepar2,MN,0.002278
293,hepar2,MW,6.7e-05
293,hepar2,MF,4.7e-05
293,hepar2,WMF,2.9e-05
293,hepar2,PE,2.1e-05
294,hepar2,MN,0.002393
294,hepar2,MW,3e-05
294,hepar2,MF,4.1e-05
294,hepar2,WMF,2.1e-05
294,hepar2,PE,3.7e-05
295,hepar2,MN,0.00242
295,hepar2,MW,2.1e-05
295,hepar2,MF,2.9e-05
295,hepar2,WMF,2.8e-05
295,hepar2,PE,2.1e-05
296,hepar2,MN,0.003816
296,hepar2,MW,3.2e-05
296,hepar2,MF,3e-05
296,hepar2,WMF,2.9e-05
296,hepar2,PE,2.2e-05
297,hepar2,MN,0.002412
297,hepar2,MW,2.9e-05
297,hepar2,MF,9.4e-05
297,hepar2,WMF,3.7e-05
297,hepar2,PE,4.4e-05
298,hepar2,MN,0.002398
298,hepar2,MW,2.9e-05
298,hepar2,MF,2.9e-05
298,hepar2,WMF,2.2e-05
298,hepar2,PE,2.1e-05
299,hepar2,MN,0.003957
299,hepar2,MW,3e-05
299,hepar2,MF,2.9e-05
299,hepar2,WMF,2.9e-05
299,hepar2,PE,2.1e-05
300,hepar2,MN,0.00236
300,hepar2,MW,3.2e-05
300,hepar2,MF,6.9e-05
300,hepar2,WMF,4.6e-05
300,hepar2,PE,2.2e-05
301,hepar2,MN,0.00246
301,hepar2,MW,2.2e-05
301,hepar2,MF,2.9e-05
301,hepar2,WMF,2.2e-05
301,hepar2,PE,2.4e-05
302,hepar2,MN,0.002434
302,hepar2,MW,4e-05
302,hepar2,MF,2.1e-05
302,hepar2,WMF,3e-05
302,hepar2,PE,3.1e-05
303,hepar2,MN,0.002354
303,hepar2,MW,3.1e-05
303,hepar2,MF,2e-05
303,hepar2,WMF,4.6e-05
303,hepar2,PE,3.9e-05
304,hepar2,MN,0.002663
304,hepar2,MW,3e-05
304,hepar2,MF,2.2e-05
304,hepar2,WMF,2.2e-05
304,hepar2,PE,3.1e-05
305,hepar2,MN,0.004191
305,hepar2,MW,2.9e-05
305,hepar2,MF,3e-05
305,hepar2,WMF,2.9e-05
305,hepar2,PE,2e-05
306,hepar2,MN,0.002326
306,hepar2,MW,3.1e-05
306,hepar2,MF,1.9e-05
306,hepar2,WMF,3.9e-05
306,hepar2,PE,2.1e-05
307,hepar2,MN,0.002409
307,hepar2,MW,2.4e-05
307,hepar2,MF,1.9e-05
307,hepar2,WMF,2.9e-05
307,hepar2,PE,3.1e-05
308,hepar2,MN,0.003491
308,hepar2,MW,3.6e-05
308,hepar2,MF,2.2e-05
308,hepar2,WMF,3e-05
308,hepar2,PE,2.6e-05
309,hepar2,MN,0.002382
309,hepar2,MW,3.1e-05
309,hepar2,MF,9.1e-05
309,hepar2,WMF,4.6e-05
309,hepar2,PE,2.1e-05
310,hepar2,MN,0.002368
310,hepar2,MW,2.3e-05
310,hepar2,MF,2.8e-05
310,hepar2,WMF,2.2e-05
310,hepar2,PE,2.4e-05
311,hepar2,MN,0.003327
311,hepar2,MW,2.9e-05
311,hepar2,MF,3e-05
311,hepar2,WMF,2.1e-05
311,hepar2,PE,1.9e-05
312,hepar2,MN,0.002336
312,hepar2,MW,3.7e-05
312,hepar2,MF,2e-05
312,hepar2,WMF,3.9e-05
312,hepar2,PE,2.1e-05
313,hepar2,MN,0.00236
313,hepar2,MW,3.4e-05
313,hepar2,MF,2.8e-05
313,hepar2,WMF,3.2e-05
313,hepar2,PE,4.9e-05
314,hepar2,MN,0.003292
314,hepar2,MW,2.8e-05
314,hepar2,MF,3e-05
314,hepar2,WMF,2.9e-05
314,hepar2,PE,2.1e-05
315,hepar2,MN,0.002329
315,hepar2,MW,3.1e-05
315,hepar2,MF,1.8e-05
315,hepar2,WMF,5.1e-05
315,hepar2,PE,3.3e-05
316,hepar2,MN,0.002509
316,hepar2,MW,2.8e-05
316,hepar2,MF,2.8e-05
316,hepar2,WMF,2.9e-05
316,hepar2,PE,2.7e-05
317,hepar2,MN,0.004121
317,hepar2,MW,3.5e-05
317,hepar2,MF,2.9e-05
317,hepar2,WMF,3e-05
317,hepar2,PE,2.2e-05
318,hepar2,MN,0.002397
318,hepar2,MW,3.1e-05
318,hepar2,MF,6.2e-05
318,hepar2,WMF,4.7e-05
318,hepar2,PE,2.1e-05
319,hepar2,MN,0.002459
319,hepar2,MW,3e-05
319,hepar2,MF,2e-05
319,hepar2,WMF,2.2e-05
319,hepar2,PE,3.2e-05
320,hepar2,MN,0.003487
320,hepar2,MW,2.8e-05
320,hepar2,MF,3e-05
320,hepar2,WMF,2.8e-05
320,hepar2,PE,2.2e-05
321,hepar2,MN,0.002578
321,hepar2,MW,3.3e-05
321,hepar2,MF,8.5e-05
321,hepar2,WMF,4.2e-05
321,hepar2,PE,2.1e-05
322,hepar2,MN,0.002411
322,hepar2,MW,2.8e-05
322,hepar2,MF,3e-05
322,hepar2,WMF,2.9e-05
322,hepar2,PE,2e-05
323,hepar2,MN,0.002887
323,hepar2,MW,3.6e-05
323,hepar2,MF,3.3e-05
323,hepar2,WMF,2.4e-05
323,hepar2,PE,2.1e-05
324,hepar2,MN,0.002409
324,hepar2,MW,2.8e-05
324,hepar2,MF,6.9e-05
324,hepar2,WMF,4.2e-05
324,hepar2,PE,2.1e-05
325,hepar2,MN,0.002376
325,hepar2,MW,2.9e-05
325,hepar2,MF,1.9e-05
325,hepar2,WMF,3.1e-05
325,hepar2,PE,1.9e-05
326,hepar2,MN,0.002905
326,hepar2,MW,6.5e-05
326,hepar2,MF,2.9e-05
326,hepar2,WMF,2.8e-05
326,hepar2,PE,2e-05
327,hepar2,MN,0.002404
327,hepar2,MW,5.4e-05
327,hepar2,MF,3.9e-05
327,hepar2,WMF,2.9e-05
327,hepar2,PE,2.1e-05
328,hepar2,MN,0.002319
328,hepar2,MW,3e-05
328,hepar2,MF,5.8e-05
328,hepar2,WMF,2.7e-05
328,hepar2,PE,3.8e-05
329,hepar2,MN,0.002423
329,hepar2,MW,3e-05
329,hepar2,MF,2.1e-05
329,hepar2,WMF,2.9e-05
329,hepar2,PE,3e-05
330,hepar2,MN,0.002431
330,hepar2,MW,3.6e-05
330,hepar2,MF,5.1e-05
330,hepar2,WMF,4.8e-05
330,hepar2,PE,2.1e-05
331,hepar2,MN,0.002379
331,hepar2,MW,2.2e-05
331,hepar2,MF,3e-05
331,hepar2,WMF,3.9e-05
331,hepar2,PE,2.1e-05
332,hepar2,MN,0.002473
332,hepar2,MW,3.7e-05
332,hepar2,MF,2.8e-05
332,hepar2,WMF,2.8e-05
332,hepar2,PE,3.1e-05
333,hepar2,MN,0.002358
333,hepar2,MW,3.2e-05
333,hepar2,MF,2.1e-05
333,hepar2,WMF,5e-05
333,hepar2,PE,2.1e-05
334,hepar2,MN,0.002371
334,hepar2,MW,2.9e-05
334,hepar2,MF,2.5e-05
334,hepar2,WMF,2.8e-05
334,hepar2,PE,3.6e-05
335,hepar2,MN,0.00339
335,hepar2,MW,3e-05
335,hepar2,MF,2.8e-05
335,hepar2,WMF,2.9e-05
335,hepar2,PE,2e-05
336,hepar2,MN,0.002417
336,hepar2,MW,2.9e-05
336,hepar2,MF,0.0001
336,hepar2,WMF,4e-05
336,hepar2,PE,2e-05
337,hepar2,MN,0.002402
337,hepar2,MW,3e-05
337,hepar2,MF,2.8e-05
337,hepar2,WMF,2.8e-05
337,hepar2,PE,2.1e-05
338,hepar2,MN,0.002415
338,hepar2,MW,2.9e-05
338,hepar2,MF,3e-05
338,hepar2,WMF,2.8e-05
338,hepar2,PE,2e-05
