run,bn,heuristic,time
144,munin,PE,0.000327
145,munin,MN,0.278945
145,munin,MW,0.000326
145,munin,MF,0.00033
145,munin,WMF,0.000317
145,munin,PE,0.000331
146,munin,MN,0.239714
146,munin,MW,0.000332
146,munin,MF,0.000338
146,munin,WMF,0.00041
146,munin,PE,0.000347
147,munin,MN,0.356521
147,munin,MW,0.000389
147,munin,MF,0.000339
147,munin,WMF,0.000304
147,munin,PE,0.00047
148,munin,MN,0.414353
148,munin,MW,0.000387
148,munin,MF,0.000328
148,munin,WMF,0.00033
148,munin,PE,0.000317
149,munin,MN,0.373983
149,munin,MW,0.000408
149,munin,MF,0.00033
149,munin,WMF,0.00031
149,munin,PE,0.00034
150,munin,MN,0.346482
150,munin,MW,0.000326
150,munin,MF,0.000303
150,munin,WMF,0.000406
150,munin,PE,0.000319
151,munin,MN,0.240826
151,munin,MW,0.000315
151,munin,MF,0.000326
151,munin,WMF,0.000312
151,munin,PE,0.000401
152,munin,MN,0.272198
152,munin,MW,0.000313
152,munin,MF,0.000324
152,munin,WMF,0.000307
152,munin,PE,0.000321
153,munin,MN,0.229203
153,munin,MW,0.000354
153,munin,MF,0.000311
153,munin,WMF,0.000352
153,munin,PE,0.000394
154,munin,MN,0.3086
154,munin,MW,0.000408
154,munin,MF,0.000317
154,munin,WMF,0.000423
154,munin,PE,0.000326
155,munin,MN,0.323395
155,munin,MW,0.000315
155,munin,MF,0.000395
155,munin,WMF,0.000303
155,munin,PE,0.000407
156,munin,MN,0.417047
156,munin,MW,0.000319
156,munin,MF,0.000302
156,munin,WMF,0.000321
156,munin,PE,0.000405
157,munin,MN,0.251867
157,munin,MW,0.000326
157,munin,MF,0.000356
157,munin,WMF,0.000299
157,munin,PE,0.000345
158,munin,MN,0.282057
158,munin,MW,0.000332
158,munin,MF,0.000357
158,munin,WMF,0.000349
158,munin,PE,0.000416
159,munin,MN,0.361504
159,munin,MW,0.000313
159,munin,MF,0.000394
159,munin,WMF,0.000322
159,munin,PE,0.000328
160,munin,MN,0.392106
160,munin,MW,0.000348
160,munin,MF,0.000457
160,munin,WMF,0.000403
160,munin,PE,0.00033
161,munin,MN,0.362844
161,munin,MW,0.000346
161,munin,MF,0.00033
161,munin,WMF,0.000302
161,munin,PE,0.00043
162,munin,MN,0.290756
162,munin,MW,0.000402
162,munin,MF,0.000352
162,munin,WMF,0.000423
162,munin,PE,0.000411
163,munin,MN,0.371838
163,munin,MW,0.000387
163,munin,MF,0.000411
163,munin,WMF,0.000305
163,munin,PE,0.000332
164,munin,MN,0.424852
164,munin,MW,0.000317
164,munin,MF,0.000338
164,munin,WMF,0.000325
164,munin,PE,0.000399
165,munin,MN,0.313623
165,munin,MW,0.00032
165,munin,MF,0.000444
165,munin,WMF,0.000293
165,munin,PE,0.000398
166,munin,MN,0.364565
166,munin,MW,0.000319
166,munin,MF,0.00031
166,munin,WMF,0.000307
166,munin,PE,0.000414
167,munin,MN,0.527977
167,munin,MW,0.000338
167,munin,MF,0.000441
167,munin,WMF,0.000452
167,munin,PE,0.000436
168,munin,MN,0.34337
168,munin,MW,0.00033
168,munin,MF,0.000334
168,munin,WMF,0.000361
168,munin,PE,0.000429
169,munin,MN,0.32616
169,munin,MW,0.000341
169,munin,MF,0.000321
169,munin,WMF,0.00033
169,munin,PE,0.000343
170,munin,MN,0.32572
170,munin,MW,0.000317
170,munin,MF,0.000323
170,munin,WMF,0.000447
170,munin,PE,0.000417
171,munin,MN,0.45804
171,munin,MW,0.000323
171,munin,MF,0.000425
171,munin,WMF,0.000337
171,munin,PE,0.000329
172,munin,MN,0.365264
172,munin,MW,0.000337
172,munin,MF,0.00031
172,munin,WMF,0.000321
172,munin,PE,0.000317
173,munin,MN,0.387226
173,munin,MW,0.000305
173,munin,MF,0.000311
173,munin,WMF,0.000332
173,munin,PE,0.000408
174,munin,MN,0.424382
174,munin,MW,0.000311
174,munin,MF,0.000335
174,munin,WMF,0.00039
174,munin,PE,0.000332
175,munin,MN,0.315304
175,munin,MW,0.000328
175,munin,MF,0.00043
175,munin,WMF,0.000334
175,munin,PE,0.000414
176,munin,MN,0.288428
176,munin,MW,0.000321
176,munin,MF,0.000389
176,munin,WMF,0.000323
176,munin,PE,0.000316
177,munin,MN,0.40982
177,munin,MW,0.000304
177,munin,MF,0.000331
177,munin,WMF,0.000411
177,munin,PE,0.00041
178,munin,MN,0.447191
178,munin,MW,0.000355
178,munin,MF,0.00042
178,munin,WMF,0.000313
178,munin,PE,0.00033
179,munin,MN,0.399589
179,munin,MW,0.000385
179,munin,MF,0.000337
179,munin,WMF,0.000419
179,munin,PE,0.000362
180,munin,MN,0.423963
180,munin,MW,0.000313
180,munin,MF,0.000325
180,munin,WMF,0.000317
180,munin,PE,0.000315
181,munin,MN,0.286788
181,munin,MW,0.000314
181,munin,MF,0.0003
181,munin,WMF,0.000389
181,munin,PE,0.000332
182,munin,MN,0.408657
182,munin,MW,0.000364
182,munin,MF,0.000413
182,munin,WMF,0.000326
182,munin,PE,0.000323
183,munin,MN,0.280686
183,munin,MW,0.000414
183,munin,MF,0.000426
183,munin,WMF,0.000414
183,munin,PE,0.000345
184,munin,MN,0.393782
184,munin,MW,0.000406
184,munin,MF,0.00033
184,munin,WMF,0.000333
184,munin,PE,0.000334
185,munin,MN,0.398562
185,munin,MW,0.000329
185,munin,MF,0.000315
185,munin,WMF,0.000333
185,munin,PE,0.000336
186,munin,MN,0.376568
186,munin,MW,0.000361
186,munin,MF,0.000322
186,munin,WMF,0.000319
186,munin,PE,0.000334
187,munin,MN,0.357626
187,munin,MW,0.000359
187,munin,MF,0.000325
187,munin,WMF,0.000342
187,munin,PE,0.000319
188,munin,MN,0.311549
188,munin,MW,0.000386
188,munin,MF,0.000306
188,munin,WMF,0.000379
188,munin,PE,0.00036
189,munin,MN,0.289268
189,munin,MW,0.000344
189,munin,MF,0.000341
189,munin,WMF,0.000307
189,munin,PE,0.000366
190,munin,MN,0.304762
190,munin,MW,0.000311
190,munin,MF,0.000345
190,munin,WMF,0.000327
190,munin,PE,0.000319
191,munin,MN,0.326766
191,munin,MW,0.000306
191,munin,MF,0.000326
191,munin,WMF,0.000315
191,munin,PE,0.000397
192,munin,MN,0.271946
192,munin,MW,0.000334
192,munin,MF,0.000308
192,munin,WMF,0.000324
192,munin,PE,0.000318
193,munin,MN,0.367843
193,munin,MW,0.000318
193,munin,MF,0.000339
193,munin,WMF,0.000306
193,munin,PE,0.000321
194,munin,MN,0.374655
194,munin,MW,0.000333
194,munin,MF,0.000401
194,munin,WMF,0.000311
194,munin,PE,0.000413
195,munin,MN,0.347516
195,munin,MW,0.000311
195,munin,MF,0.000343
195,munin,WMF,0.000305
195,munin,PE,0.00041
196,munin,MN,0.362578
196,munin,MW,0.000319
196,munin,MF,0.000342
196,munin,WMF,0.000333
196,munin,PE,0.000409
197,munin,MN,0.380554
197,munin,MW,0.000314
197,munin,MF,0.000318
197,munin,WMF,0.000312
197,munin,PE,0.000325
198,munin,MN,0.41682
198,munin,MW,0.000392
198,munin,MF,0.000317
198,munin,WMF,0.000304
198,munin,PE,0.00038
199,munin,MN,0.352252
199,munin,MW,0.000331
199,munin,MF,0.000304
199,munin,WMF,0.000396
199,munin,PE,0.000404
200,munin,MN,0.36007
200,munin,MW,0.000326
200,munin,MF,0.00034
200,munin,WMF,0.000315
200,munin,PE,0.000451
201,munin,MN,0.34223
201,munin,MW,0.000321
201,munin,MF,0.000335
201,munin,WMF,0.000306
201,munin,PE,0.000435
202,munin,MN,0.289059
202,munin,MW,0.000377
202,munin,MF,0.000316
202,munin,WMF,0.000368
202,munin,PE,0.000384
203,munin,MN,0.3383
203,munin,MW,0.000324
203,munin,MF,0.000316
203,munin,WMF,0.000367
203,munin,PE,0.000434
204,munin,MN,0.440132
204,munin,MW,0.000377
204,munin,MF,0.000331
204,munin,WMF,0.000353
204,munin,PE,0.000323
205,munin,MN,0.370623
205,munin,MW,0.00031
205,munin,MF,0.000321
205,munin,WMF,0.000309
205,munin,PE,0.000316
206,munin,MN,0.368924
206,munin,MW,0.000335
206,munin,MF,0.000397
206,munin,WMF,0.000378
206,munin,PE,0.000423
207,munin,MN,0.403247
207,munin,MW,0.000327
207,munin,MF,0.000331
207,munin,WMF,0.000331
207,munin,PE,0.000308
208,munin,MN,0.31261
208,munin,MW,0.000337
208,munin,MF,0.000342
208,munin,WMF,0.00032
208,munin,PE,0.000411
209,munin,MN,0.304964
209,munin,MW,0.000345
209,munin,MF,0.000333
209,munin,WMF,0.000317
209,munin,PE,0.000533
210,munin,MN,0.352847
210,munin,MW,0.000408
210,munin,MF,0.000363
210,munin,WMF,0.000305
210,munin,PE,0.000426
211,munin,MN,0.281128
